"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1038","Negative login test for Limelight Platform","chromium","Sat Feb 07 17:57:05 UTC 2026","passed","Sat Feb 07 17:57:06 UTC 2026","","login.spec.ts","",""
"","6186","Verify logo redirects to the homepage","chromium","Sat Feb 07 17:57:22 UTC 2026","failed","Sat Feb 07 17:57:28 UTC 2026","","LOGO_limelight.spec.ts","",""
