"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1552","Negative login validation for Corporate Portal","chromium","Sat Feb 07 23:57:35 UTC 2026","passed","Sat Feb 07 23:57:37 UTC 2026","","enterprise-app/login.spec.ts","",""
